SignId,Id,X,Y,Z,Retro,Normalized_retro,Angle,Distance,UTC,R,G,B,H,S,B,pX,pY,
1,428018,33.7734601,-84.3991055,297.724,0.74,64527.7670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.489
1,428019,33.7734600,-84.3991055,297.580,0.73,64527.7670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.619
1,428020,33.7734599,-84.3991055,297.437,0.75,64527.7670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.748
1,428021,33.7734599,-84.3991056,297.293,0.72,64527.7670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.878
1,428146,33.7734597,-84.3991055,298.153,0.69,64527.7800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.101
1,428147,33.7734597,-84.3991055,298.010,0.74,64527.7800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.230
1,428148,33.7734596,-84.3991056,297.868,0.74,64527.7800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.359
1,428149,33.7734596,-84.3991056,297.726,0.74,64527.7800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.487
1,428150,33.7734596,-84.3991058,297.584,0.74,64527.7800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.615
1,428151,33.7734596,-84.3991058,297.441,0.75,64527.7800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.744
1,428152,33.7734596,-84.3991059,297.299,0.74,64527.7800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.873
1,428278,33.7734593,-84.3991056,298.149,0.71,64527.7930.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.105
1,428279,33.7734592,-84.3991056,298.007,0.74,64527.7930.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.233
1,428281,33.7734591,-84.3991057,297.724,0.75,64527.7930.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.489
1,428283,33.7734591,-84.3991059,297.442,0.75,64527.7940.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.743
1,428284,33.7734591,-84.3991059,297.301,0.75,64527.7940.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.871
1,428410,33.7734589,-84.3991058,298.142,0.75,64527.8070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.111
1,428411,33.7734589,-84.3991059,298.003,0.74,64527.8070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.237
1,428412,33.7734588,-84.3991058,297.862,0.75,64527.8070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.364
1,428414,33.7734588,-84.3991061,297.582,0.65,64527.8070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.617
1,428415,33.7734587,-84.3991059,297.442,0.75,64527.8070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.743
1,428416,33.7734586,-84.3991060,297.302,0.75,64527.8070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.870
1,428417,33.7734587,-84.3991061,297.162,0.71,64527.8070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.996
1,428542,33.7734586,-84.3991061,298.136,0.74,64527.8200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.117
1,428543,33.7734585,-84.3991060,297.996,0.72,64527.8200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.243
1,428546,33.7734585,-84.3991063,297.579,0.73,64527.8200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.620
1,428547,33.7734584,-84.3991062,297.440,0.75,64527.8200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.745
1,428548,33.7734584,-84.3991063,297.301,0.75,64527.8200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.871
1,428549,33.7734584,-84.3991065,297.163,0.73,64527.8200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.995
1,428674,33.7734584,-84.3991063,298.265,0.71,64527.8330.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.000
1,428675,33.7734583,-84.3991063,298.125,0.73,64527.8330.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.126
1,428679,33.7734581,-84.3991064,297.573,0.74,64527.8330.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.625
1,428680,33.7734581,-84.3991064,297.435,0.75,64527.8330.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.750
1,428681,33.7734580,-84.3991065,297.298,0.71,64527.8340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.874
1,428682,33.7734580,-84.3991065,297.160,0.75,64527.8340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.998
1,428807,33.7734580,-84.3991065,298.254,0.74,64527.8470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.010
1,428808,33.7734580,-84.3991065,298.116,0.73,64527.8470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.135
1,428810,33.7734579,-84.3991067,297.843,0.69,64527.8470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.381
1,428812,33.7734578,-84.3991067,297.569,0.71,64527.8470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.629
1,428813,33.7734577,-84.3991066,297.432,0.75,64527.8470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.752
1,428814,33.7734577,-84.3991067,297.296,0.71,64527.8470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.875
1,428815,33.7734577,-84.3991068,297.159,0.74,64527.8470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.999
1,428940,33.7734577,-84.3991068,298.246,0.72,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.017
1,428941,33.7734576,-84.3991068,298.109,0.70,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.141
1,428942,33.7734577,-84.3991070,297.975,0.70,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.262
1,428943,33.7734575,-84.3991068,297.837,0.68,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.387
1,428944,33.7734575,-84.3991069,297.702,0.75,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.509
1,428946,33.7734574,-84.3991069,297.430,0.74,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.754
1,428947,33.7734574,-84.3991070,297.295,0.74,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.876
1,428948,33.7734574,-84.3991071,297.160,0.71,64527.8600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.998
1,429074,33.7734575,-84.3991072,298.236,0.71,64527.8730.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.026
1,429075,33.7734572,-84.3991069,298.098,0.74,64527.8730.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.151
1,429076,33.7734572,-84.3991070,297.963,0.74,64527.8730.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.273
1,429078,33.7734572,-84.3991071,297.695,0.74,64527.8730.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.515
1,429079,33.7734571,-84.3991071,297.560,0.73,64527.8730.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.637
1,429080,33.7734571,-84.3991072,297.426,0.75,64527.8730.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.758
1,429081,33.7734570,-84.3991071,297.291,0.74,64527.8730.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.880
1,429082,33.7734571,-84.3991074,297.158,0.68,64527.8740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,1.000
1,429209,33.7734570,-84.3991073,298.091,0.74,64527.8870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.157
1,429210,33.7734569,-84.3991072,297.956,0.74,64527.8870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.279
1,429211,33.7734569,-84.3991073,297.822,0.73,64527.8870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.400
1,429212,33.7734568,-84.3991072,297.689,0.74,64527.8870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.520
1,429213,33.7734568,-84.3991073,297.555,0.73,64527.8870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.641
1,429214,33.7734567,-84.3991073,297.423,0.75,64527.8870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.761
1,429215,33.7734567,-84.3991073,297.289,0.74,64527.8870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.882
1,429342,33.7734567,-84.3991076,298.083,0.73,64527.9000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.164
1,429343,33.7734566,-84.3991075,297.950,0.73,64527.9000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.285
1,429344,33.7734566,-84.3991075,297.817,0.74,64527.9000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.405
1,429345,33.7734565,-84.3991075,297.685,0.74,64527.9000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.524
1,429346,33.7734565,-84.3991076,297.553,0.73,64527.9000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.643
1,429347,33.7734564,-84.3991075,297.421,0.74,64527.9000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.762
1,429348,33.7734564,-84.3991076,297.289,0.73,64527.9000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.882
1,429476,33.7734564,-84.3991078,298.073,0.68,64527.9130.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.173
1,429477,33.7734563,-84.3991078,297.941,0.74,64527.9130.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.293
1,429478,33.7734563,-84.3991078,297.810,0.73,64527.9130.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.411
1,429479,33.7734562,-84.3991078,297.678,0.74,64527.9130.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.530
1,429480,33.7734562,-84.3991079,297.547,0.72,64527.9130.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.649
1,429481,33.7734561,-84.3991078,297.416,0.74,64527.9130.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.767
1,429482,33.7734561,-84.3991080,297.286,0.68,64527.9130.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.884
1,429609,33.7734560,-84.3991080,298.064,0.67,64527.9270.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.182
1,429610,33.7734559,-84.3991079,297.933,0.74,64527.9270.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.300
1,429611,33.7734559,-84.3991080,297.803,0.74,64527.9270.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.417
1,429612,33.7734559,-84.3991081,297.673,0.73,64527.9270.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.535
1,429613,33.7734558,-84.3991081,297.543,0.72,64527.9270.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.652
1,429614,33.7734558,-84.3991081,297.413,0.74,64527.9270.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.770
1,429744,33.7734556,-84.3991082,297.926,0.73,64527.9400.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.306
1,429745,33.7734556,-84.3991083,297.798,0.72,64527.9400.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.422
1,429746,33.7734555,-84.3991082,297.668,0.74,64527.9400.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.539
1,429747,33.7734555,-84.3991083,297.540,0.72,64527.9400.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.655
1,429748,33.7734554,-84.3991082,297.411,0.72,64527.9400.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.771
1,429878,33.7734554,-84.3991087,297.919,0.69,64527.9530.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.313
1,429879,33.7734553,-84.3991085,297.789,0.73,64527.9530.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.430
1,429880,33.7734552,-84.3991085,297.662,0.72,64527.9530.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.545
1,429881,33.7734551,-84.3991084,297.534,0.71,64527.9530.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.660
1,429882,33.7734552,-84.3991087,297.407,0.68,64527.9530.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.775
1,430012,33.7734551,-84.3991088,297.911,0.66,64527.9670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.320
1,430013,33.7734549,-84.3991087,297.783,0.73,64527.9670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.435
1,430014,33.7734550,-84.3991088,297.657,0.74,64527.9670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.549
1,430015,33.7734548,-84.3991087,297.529,0.72,64527.9670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.665
1,430146,33.7734546,-84.3991090,297.778,0.72,64527.9800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.440
1,430147,33.7734546,-84.3991089,297.652,0.74,64527.9800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.554
1,430148,33.7734545,-84.3991089,297.526,0.73,64527.9800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.668
1,430279,33.7734543,-84.3991093,297.770,0.70,64527.9930.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.447
1,430280,33.7734542,-84.3991092,297.645,0.74,64527.9930.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.560
1,430281,33.7734543,-84.3991094,297.522,0.68,64527.9930.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.671
1,430411,33.7734539,-84.3991093,297.766,0.72,64528.0070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.451
1,430412,33.7734539,-84.3991093,297.643,0.73,64528.0070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.562
1,430544,33.7734536,-84.3991095,297.646,0.72,64528.0200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,-inf,0.559
1,430676,33.7734532,-84.3991095,297.646,0.68,64528.0330.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,-inf,0.559
2,678730,33.7739904,-84.4018733,306.552,0.71,64556.3670.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.500
2,678864,33.7739900,-84.4018735,306.563,0.75,64556.3800.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.490
2,678997,33.7739897,-84.4018738,306.650,0.71,64556.3940.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.405
2,678998,33.7739898,-84.4018739,306.572,0.76,64556.3940.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.481
2,678999,33.7739898,-84.4018739,306.495,0.70,64556.3940.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.556
2,679130,33.7739895,-84.4018741,306.655,0.75,64556.4070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.400
2,679131,33.7739894,-84.4018741,306.579,0.75,64556.4070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.474
2,679132,33.7739892,-84.4018739,306.504,0.75,64556.4070.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.547
2,679262,33.7739892,-84.4018743,306.734,0.72,64556.4200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.323
2,679263,33.7739891,-84.4018743,306.659,0.75,64556.4200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.396
2,679264,33.7739892,-84.4018743,306.584,0.76,64556.4200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.469
2,679265,33.7739891,-84.4018743,306.510,0.76,64556.4200.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.541
2,679266,33.7739892,-84.4018744,306.434,0.71,64556.4210.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.616
2,679395,33.7739890,-84.4018746,306.735,0.73,64556.4340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.322
2,679396,33.7739889,-84.4018746,306.661,0.76,64556.4340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.394
2,679397,33.7739889,-84.4018745,306.588,0.76,64556.4340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.465
2,679398,33.7739889,-84.4018746,306.514,0.77,64556.4340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.538
2,679399,33.7739890,-84.4018747,306.440,0.76,64556.4340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.610
2,679400,33.7739890,-84.4018748,306.365,0.72,64556.4340.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.683
2,679527,33.7739887,-84.4018748,306.809,0.69,64556.4470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.250
2,679528,33.7739887,-84.4018749,306.737,0.76,64556.4470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.320
2,679529,33.7739886,-84.4018748,306.664,0.76,64556.4470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.391
2,679530,33.7739887,-84.4018749,306.592,0.76,64556.4470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.461
2,679531,33.7739887,-84.4018749,306.519,0.76,64556.4470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.533
2,679532,33.7739886,-84.4018749,306.447,0.75,64556.4470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.603
2,679533,33.7739887,-84.4018749,306.374,0.75,64556.4470.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.674
2,679661,33.7739885,-84.4018752,306.810,0.70,64556.4600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.249
2,679662,33.7739884,-84.4018751,306.739,0.75,64556.4600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.318
2,679663,33.7739884,-84.4018751,306.668,0.76,64556.4600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.387
2,679664,33.7739884,-84.4018751,306.597,0.76,64556.4600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.457
2,679665,33.7739885,-84.4018752,306.525,0.76,64556.4600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.527
2,679666,33.7739884,-84.4018751,306.454,0.75,64556.4600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.596
2,679667,33.7739885,-84.4018752,306.382,0.76,64556.4600.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.666
2,679668,33.7739885,-84.4018753,306.310,0.70,64556.4610.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.737
2,679793,33.7739882,-84.4018753,306.880,0.69,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.180
2,679794,33.7739883,-84.4018755,306.810,0.76,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.249
2,679795,33.7739882,-84.4018754,306.740,0.76,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.317
2,679796,33.7739883,-84.4018755,306.670,0.76,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.385
2,679797,33.7739882,-84.4018755,306.600,0.76,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.454
2,679798,33.7739882,-84.4018754,306.530,0.76,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.522
2,679799,33.7739882,-84.4018755,306.459,0.76,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.591
2,679800,33.7739881,-84.4018754,306.390,0.75,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.659
2,679801,33.7739881,-84.4018754,306.320,0.76,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.727
2,679802,33.7739883,-84.4018756,306.247,0.72,64556.4740.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.798
2,679927,33.7739881,-84.4018757,306.880,0.71,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.180
2,679928,33.7739880,-84.4018756,306.811,0.75,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.248
2,679929,33.7739880,-84.4018757,306.742,0.75,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.315
2,679930,33.7739880,-84.4018757,306.673,0.76,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.382
2,679931,33.7739880,-84.4018758,306.604,0.76,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.450
2,679932,33.7739880,-84.4018757,306.535,0.76,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.517
2,679933,33.7739880,-84.4018758,306.466,0.75,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.584
2,679934,33.7739880,-84.4018758,306.397,0.76,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.652
2,679935,33.7739880,-84.4018758,306.327,0.76,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.720
2,679936,33.7739880,-84.4018759,306.258,0.75,64556.4870.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.787
2,680060,33.7739879,-84.4018760,306.947,0.72,64556.5000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.115
2,680061,33.7739878,-84.4018760,306.880,0.75,64556.5000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.180
2,680062,33.7739877,-84.4018759,306.812,0.75,64556.5000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.247
2,680063,33.7739878,-84.4018760,306.744,0.76,64556.5000.000,0.000,0.00000,-1,-1,-1,0.0,0.000,1.000,inf,0.313
